NIK,PK,PERFORMANCE,COMPETENCY,LEARNING POINT,Kerja Ibadah,Apresiasi,Lebih cepat,Aktif bersama
201903540,0.9611650485436893,0.9263157894736841,0.7058823529411766,1.0,0.7555555555555555,0.7413793103448276,0.603448275862069,0.6785714285714285
201700702,0.970873786407767,0.9578947368421052,0.3235294117647056,1.0,0.811111111111111,0.896551724137931,0.8275862068965518,0.9642857142857141
201500624,0.970873786407767,0.9578947368421052,0.6764705882352944,1.0,1.0,0.7068965517241379,1.0,0.9999999999999999
201000398,0.9611650485436893,0.9263157894736841,0.5,1.0,0.9777777777777779,0.6896551724137931,0.9655172413793103,0.9821428571428571
201903042,0.9611650485436893,0.9368421052631578,0.44117647058823506,1.0,0.9777777777777779,0.6896551724137931,0.5,0.9999999999999999
201700698,0.941747572815534,0.9263157894736841,0.44117647058823506,1.0,0.8888888888888888,0.6896551724137931,0.7586206896551724,0.7321428571428571
199600073,0.970873786407767,0.968421052631579,0.7647058823529416,1.0,0.9444444444444444,1.0,0.896551724137931,0.9821428571428571
201902910,0.9514563106796117,0.9263157894736841,0.38235294117647056,1.0,0.9000000000000001,0.5862068965517242,0.7413793103448276,0.8749999999999999
201903611,0.9514563106796117,0.9052631578947367,0.5882352941176472,1.0,0.9555555555555555,0.6896551724137931,1.0,0.7678571428571427
201700706,0.941747572815534,0.9263157894736841,0.4117647058823528,1.0,0.9666666666666666,0.9827586206896552,0.8275862068965518,0.8749999999999999
202104088,0.970873786407767,0.9263157894736841,0.38235294117647056,1.0,0.9111111111111112,0.896551724137931,0.7586206896551724,0.9999999999999999
202104078,0.9611650485436893,0.9263157894736841,0.44117647058823506,1.0,0.9111111111111112,1.0,1.0,0.9999999999999999
202104077,0.970873786407767,0.9263157894736841,0.47058823529411775,1.0,0.8444444444444444,0.8620689655172415,0.9827586206896552,0.9999999999999999
202104076,0.970873786407767,0.9368421052631578,0.4117647058823528,1.0,0.9444444444444444,1.0,0.9310344827586206,0.9999999999999999
199200037,0.9611650485436893,0.9157894736842104,0.7647058823529416,1.0,0.7444444444444445,0.6206896551724139,0.603448275862069,0.6071428571428571
201801076,0.970873786407767,0.9578947368421052,0.8823529411764701,1.0,0.9777777777777779,0.9655172413793103,0.9655172413793103,0.9642857142857141
201700742,0.970873786407767,0.9473684210526315,1.0,1.0,0.9777777777777779,0.9655172413793103,0.9827586206896552,0.6607142857142857
201500662,0.970873786407767,0.9473684210526315,1.0,1.0,1.0,1.0,0.9655172413793103,0.9999999999999999
201700737,0.970873786407767,0.9473684210526315,0.8235294117647056,1.0,1.0,0.9827586206896552,1.0,0.9821428571428571
201600672,0.970873786407767,0.9368421052631578,0.6176470588235294,1.0,0.9666666666666666,0.9482758620689655,0.9482758620689655,0.6607142857142857
202004002,0.970873786407767,0.9368421052631578,0.8529411764705879,1.0,0.9888888888888889,1.0,1.0,0.9999999999999999
201700720,0.970873786407767,0.9473684210526315,0.8529411764705879,1.0,1.0,0.9827586206896552,0.9827586206896552,0.9999999999999999
201800883,0.970873786407767,0.9578947368421052,1.0,1.0,1.0,0.9827586206896552,0.9827586206896552,0.9821428571428571
202003978,0.970873786407767,0.9368421052631578,0.9705882352941173,1.0,1.0,1.0,1.0,0.6785714285714285
202104137,0.970873786407767,0.9368421052631578,0.9705882352941173,0.55,1.0,0.9827586206896552,0.9655172413793103,0.9999999999999999
201200636,0.9611650485436893,0.9052631578947367,0.2941176470588234,1.0,0.7555555555555555,0.6206896551724139,0.5344827586206897,0.6071428571428571
201300464,0.9611650485436893,0.9157894736842104,0.17647058823529393,1.0,0.7777777777777778,0.603448275862069,0.4482758620689655,0.6071428571428571
200900338,0.9611650485436893,0.9368421052631578,0.7058823529411766,1.0,0.9888888888888889,0.9827586206896552,0.9655172413793103,0.9821428571428571
201903276,0.9514563106796117,0.9368421052631578,0.47058823529411775,1.0,1.0,1.0,0.9137931034482758,0.8928571428571427
200400227,0.9611650485436893,0.9052631578947367,0.6764705882352944,1.0,0.8777777777777778,0.8103448275862069,0.9655172413793103,0.8035714285714285
200700295,0.9514563106796117,0.9052631578947367,0.6470588235294117,1.0,1.0,0.896551724137931,0.7413793103448276,0.8928571428571427
201801071,0.9514563106796117,0.9263157894736841,0.47058823529411775,1.0,1.0,0.896551724137931,0.8448275862068966,0.8928571428571427
200800349,0.8737864077669903,0.8842105263157893,0.9411764705882351,1.0,1.0,1.0,1.0,0.9999999999999999
199500055,0.9320388349514563,0.9263157894736841,0.6764705882352944,1.0,0.9555555555555555,1.0,0.9310344827586206,0.8928571428571427
200400210,0.9514563106796117,0.9157894736842104,0.5588235294117645,1.0,0.9333333333333333,0.7931034482758621,0.8275862068965518,0.8928571428571427
201000396,0.9611650485436893,0.9368421052631578,0.5588235294117645,1.0,1.0,1.0,1.0,0.9999999999999999
200600264,0.941747572815534,0.9263157894736841,0.47058823529411775,1.0,1.0,1.0,1.0,0.9999999999999999
201800884,0.941747572815534,0.9052631578947367,0.38235294117647056,1.0,1.0,0.896551724137931,0.8275862068965518,0.9821428571428571
201890004,0.970873786407767,0.9263157894736841,0.44117647058823506,0.0,0.9555555555555555,0.9655172413793103,0.8620689655172415,0.9285714285714285
201990009,0.8737864077669903,0.8421052631578947,0.3235294117647056,0.0,0.9555555555555555,0.9655172413793103,0.7931034482758621,0.8392857142857143
201400556,0.9611650485436893,0.9368421052631578,0.5882352941176472,1.0,0.8888888888888888,0.9827586206896552,0.8620689655172415,0.8928571428571427
200800305,0.970873786407767,0.9368421052631578,0.6176470588235294,1.0,0.9444444444444444,0.8448275862068966,0.7931034482758621,0.7857142857142857
200800314,0.970873786407767,0.9578947368421052,0.7352941176470589,1.0,1.0,1.0,0.9137931034482758,0.9999999999999999
201100393,0.9514563106796117,0.9368421052631578,0.5294117647058822,1.0,0.9333333333333333,0.8103448275862069,0.8793103448275863,0.8928571428571427
201000464,0.9320388349514563,0.9157894736842104,0.35294117647058787,1.0,0.8444444444444444,0.6551724137931036,0.7413793103448276,0.6071428571428571
202003815,0.941747572815534,0.9263157894736841,0.6764705882352944,1.0,1.0,1.0,1.0,0.9999999999999999
201100374,0.9320388349514563,0.8947368421052629,0.4117647058823528,1.0,0.9888888888888889,0.8793103448275863,0.8275862068965518,0.9642857142857141
201902989,0.9223300970873786,0.8842105263157893,0.4117647058823528,1.0,0.9444444444444444,0.7586206896551724,0.7931034482758621,0.9642857142857141
201500621,0.9320388349514563,0.9157894736842104,0.5294117647058822,1.0,1.0,0.9827586206896552,0.8793103448275863,0.9821428571428571
201600884,0.9320388349514563,0.9157894736842104,0.4117647058823528,1.0,1.0,1.0,0.8103448275862069,0.9642857142857141
201902995,0.941747572815534,0.9157894736842104,0.44117647058823506,1.0,1.0,1.0,0.9310344827586206,0.9999999999999999
200400228,0.941747572815534,0.8947368421052629,0.6176470588235294,1.0,0.9444444444444444,0.7068965517241379,0.8448275862068966,0.6964285714285713
201903575,0.9320388349514563,0.9157894736842104,0.7941176470588229,1.0,1.0,1.0,0.896551724137931,0.9642857142857141
200800302,0.9223300970873786,0.8947368421052629,0.8529411764705879,1.0,0.9000000000000001,0.9482758620689655,0.9655172413793103,0.9285714285714285
201700735,0.9320388349514563,0.8736842105263156,0.5294117647058822,1.0,0.7,0.6206896551724139,0.7586206896551724,0.6071428571428571
201801068,0.9514563106796117,0.9052631578947367,0.5,1.0,0.8888888888888888,0.6896551724137931,0.7586206896551724,0.7857142857142857
201801027,0.9514563106796117,0.9263157894736841,0.9411764705882351,1.0,1.0,1.0,1.0,0.9999999999999999
200800304,0.941747572815534,0.9052631578947367,0.47058823529411775,1.0,0.9555555555555555,0.8103448275862069,0.7586206896551724,0.8928571428571427
201700736,0.9514563106796117,0.8947368421052629,0.5294117647058822,1.0,0.7555555555555555,0.6724137931034484,0.7241379310344827,0.5714285714285713
201801024,0.941747572815534,0.9157894736842104,0.47058823529411775,1.0,1.0,0.896551724137931,0.7586206896551724,0.8928571428571427
201100383,0.941747572815534,0.8947368421052629,0.6470588235294117,1.0,0.788888888888889,0.7068965517241379,0.6896551724137931,0.6071428571428571
201801025,0.9514563106796117,0.9368421052631578,0.9411764705882351,1.0,1.0,1.0,1.0,0.9999999999999999
201801065,0.941747572815534,0.8947368421052629,0.6176470588235294,1.0,0.8333333333333333,0.7068965517241379,0.7586206896551724,0.6785714285714285
200800301,0.9514563106796117,0.9368421052631578,0.9411764705882351,1.0,1.0,1.0,1.0,0.9999999999999999
201200415,0.9320388349514563,0.8842105263157893,0.7941176470588229,1.0,0.8666666666666667,0.7068965517241379,0.6551724137931036,0.5892857142857143
201400580,0.941747572815534,0.9157894736842104,0.5588235294117645,1.0,0.9333333333333333,0.9655172413793103,0.8793103448275863,0.9107142857142855
201400563,0.941747572815534,0.9052631578947367,0.7647058823529416,1.0,0.6777777777777777,0.9482758620689655,0.7586206896551724,0.9464285714285713
201801066,0.941747572815534,0.9157894736842104,0.7352941176470589,1.0,0.9111111111111112,0.9310344827586206,0.8620689655172415,0.9999999999999999
200300207,0.9611650485436893,0.9368421052631578,0.47058823529411775,1.0,0.788888888888889,0.8103448275862069,0.7586206896551724,0.8035714285714285
201700867,0.9223300970873786,0.8842105263157893,0.44117647058823506,1.0,1.0,1.0,0.8448275862068966,0.8928571428571427
201700739,0.9320388349514563,0.8947368421052629,0.35294117647058787,1.0,0.9444444444444444,0.9655172413793103,0.7241379310344827,0.8749999999999999
201903236,0.9320388349514563,0.9052631578947367,0.9117647058823528,1.0,1.0,0.896551724137931,0.8448275862068966,0.7857142857142857
201700687,0.9611650485436893,0.9263157894736841,0.47058823529411775,1.0,0.9555555555555555,1.0,0.7586206896551724,0.8928571428571427
201801063,0.9611650485436893,0.9368421052631578,0.9411764705882351,1.0,1.0,1.0,1.0,0.9999999999999999
202104130,0.9320388349514563,0.8421052631578947,0.2941176470588234,1.0,0.0,0.5,0.6896551724137931,0.6964285714285713
202104094,0.9223300970873786,0.8421052631578947,0.2647058823529411,1.0,0.0,0.5862068965517242,0.7241379310344827,0.8928571428571427
202104058,0.941747572815534,0.9157894736842104,0.9117647058823528,1.0,1.0,1.0,1.0,0.9999999999999999
202104093,0.941747572815534,0.8947368421052629,0.44117647058823506,1.0,0.8666666666666667,0.603448275862069,0.6896551724137931,0.6964285714285713
201000333,0.9611650485436893,0.968421052631579,0.47058823529411775,1.0,0.9555555555555555,0.9310344827586206,0.9310344827586206,0.8392857142857143
201300544,0.970873786407767,0.9578947368421052,0.5588235294117645,1.0,0.9555555555555555,0.9827586206896552,0.896551724137931,0.9999999999999999
201801070,0.970873786407767,0.968421052631579,0.6176470588235294,1.0,0.9555555555555555,0.896551724137931,0.8448275862068966,0.9999999999999999
201000350,0.9126213592233009,0.8736842105263156,0.1470588235294117,1.0,0.9111111111111112,0.5,0.4482758620689655,0.4999999999999999
202104025,0.970873786407767,0.9368421052631578,0.6176470588235294,1.0,0.9555555555555555,0.896551724137931,0.6896551724137931,0.9999999999999999
201100382,0.9611650485436893,0.9263157894736841,0.3235294117647056,1.0,0.9444444444444444,0.7931034482758621,0.7931034482758621,0.8928571428571427
201000331,0.9611650485436893,0.9263157894736841,0.5,1.0,0.9333333333333333,0.9137931034482758,0.9310344827586206,0.8928571428571427
201000338,0.970873786407767,0.968421052631579,0.6470588235294117,1.0,0.9222222222222223,0.9310344827586206,1.0,0.9464285714285713
201300486,0.970873786407767,0.9578947368421052,0.7058823529411766,1.0,0.9555555555555555,1.0,0.9310344827586206,0.8928571428571427
201500598,0.970873786407767,0.9578947368421052,0.7058823529411766,1.0,0.9888888888888889,0.9827586206896552,0.7241379310344827,0.9821428571428571
202003944,0.9611650485436893,0.9368421052631578,0.4117647058823528,1.0,0.7777777777777778,0.8793103448275863,0.8448275862068966,0.9999999999999999
201701004,0.9514563106796117,0.9473684210526315,0.5294117647058822,1.0,0.9000000000000001,0.9655172413793103,0.8275862068965518,0.9821428571428571
201903094,0.9611650485436893,0.9473684210526315,0.5,1.0,0.8777777777777778,0.8103448275862069,0.7586206896551724,0.6071428571428571
199900162,0.970873786407767,0.9368421052631578,0.5588235294117645,1.0,1.0,0.896551724137931,0.9310344827586206,0.9821428571428571
201500619,0.9611650485436893,0.9157894736842104,0.4117647058823528,1.0,1.0,0.896551724137931,0.896551724137931,0.7857142857142857
200800313,0.941747572815534,0.8947368421052629,0.5294117647058822,1.0,0.9111111111111112,0.8275862068965518,0.896551724137931,0.8928571428571427
201300554,0.9320388349514563,0.9052631578947367,0.8529411764705879,1.0,1.0,0.9827586206896552,1.0,0.9999999999999999
201500727,0.9514563106796117,0.9052631578947367,0.5882352941176472,1.0,0.9111111111111112,0.7758620689655173,0.7586206896551724,0.7857142857142857
201200423,0.9514563106796117,0.9578947368421052,0.7941176470588229,1.0,1.0,1.0,0.9137931034482758,0.9999999999999999
201700697,0.9611650485436893,0.9157894736842104,0.9411764705882351,1.0,0.8666666666666667,1.0,1.0,0.8035714285714285
201801075,0.9514563106796117,0.9368421052631578,0.8823529411764701,1.0,0.9777777777777779,1.0,0.9310344827586206,0.9999999999999999
201200414,0.970873786407767,0.9473684210526315,0.5882352941176472,1.0,0.9444444444444444,0.9482758620689655,0.9137931034482758,0.9999999999999999
201200456,0.970873786407767,0.968421052631579,0.8823529411764701,1.0,0.9888888888888889,0.9655172413793103,0.9655172413793103,0.9821428571428571
201000371,0.970873786407767,0.9473684210526315,0.38235294117647056,1.0,0.9666666666666666,0.8275862068965518,0.7586206896551724,0.8214285714285713
202003820,0.970873786407767,0.9473684210526315,0.7647058823529416,1.0,0.9555555555555555,1.0,0.896551724137931,0.9821428571428571
201300548,0.970873786407767,0.9368421052631578,0.7647058823529416,1.0,0.7555555555555555,0.7068965517241379,0.8448275862068966,0.6964285714285713
201600668,0.970873786407767,0.968421052631579,0.6764705882352944,1.0,0.9777777777777779,0.9827586206896552,0.9655172413793103,0.9999999999999999
201400581,0.970873786407767,0.9368421052631578,0.7352941176470589,1.0,0.9111111111111112,0.7931034482758621,0.8275862068965518,0.9821428571428571
201902985,0.970873786407767,0.9368421052631578,0.6176470588235294,1.0,0.8555555555555555,0.896551724137931,0.8275862068965518,0.7857142857142857
201903088,0.970873786407767,0.9578947368421052,0.8235294117647056,1.0,0.9888888888888889,0.9827586206896552,0.8275862068965518,0.9642857142857141
201903197,0.970873786407767,0.9473684210526315,0.5882352941176472,1.0,0.9555555555555555,0.7931034482758621,0.7413793103448276,0.8749999999999999
201500622,0.970873786407767,0.9473684210526315,0.9411764705882351,1.0,0.9777777777777779,1.0,1.0,0.9999999999999999
201902914,0.9611650485436893,0.9157894736842104,0.5294117647058822,1.0,0.8222222222222222,0.603448275862069,0.8275862068965518,0.5535714285714285
201801094,0.970873786407767,0.9263157894736841,0.4117647058823528,1.0,0.8333333333333333,0.7068965517241379,0.7413793103448276,0.6964285714285713
201700744,0.970873786407767,0.9052631578947367,0.44117647058823506,1.0,0.7333333333333333,0.603448275862069,0.6206896551724139,0.6071428571428571
200200190,0.970873786407767,0.9578947368421052,0.5588235294117645,1.0,0.9777777777777779,0.896551724137931,0.9137931034482758,0.8392857142857143
201000380,0.970873786407767,0.9368421052631578,0.5588235294117645,1.0,0.9888888888888889,0.896551724137931,0.9310344827586206,0.9999999999999999
200100162,0.970873786407767,0.9368421052631578,0.8823529411764701,1.0,0.8666666666666667,0.896551724137931,0.9655172413793103,0.9642857142857141
201200462,0.970873786407767,0.9473684210526315,0.7352941176470589,1.0,1.0,1.0,0.9655172413793103,0.8928571428571427
201700705,0.970873786407767,0.9473684210526315,0.8823529411764701,1.0,0.9111111111111112,0.6724137931034484,0.8275862068965518,0.8749999999999999
201903199,0.970873786407767,0.9578947368421052,0.5588235294117645,1.0,0.8666666666666667,0.9655172413793103,0.9827586206896552,0.9821428571428571
201903449,0.970873786407767,0.9473684210526315,0.5588235294117645,1.0,0.8666666666666667,0.9827586206896552,0.9655172413793103,0.8749999999999999
201400553,0.970873786407767,0.9473684210526315,0.5882352941176472,1.0,0.8777777777777778,1.0,0.9827586206896552,0.9821428571428571
201700972,0.970873786407767,0.9368421052631578,0.6470588235294117,1.0,0.8666666666666667,0.9827586206896552,0.9655172413793103,0.9821428571428571
201903450,0.970873786407767,0.9473684210526315,0.5294117647058822,1.0,0.8666666666666667,0.9655172413793103,0.9827586206896552,0.9642857142857141
201700971,0.970873786407767,0.9473684210526315,0.7352941176470589,1.0,0.8777777777777778,1.0,1.0,0.9999999999999999
202104138,0.970873786407767,0.9263157894736841,0.4117647058823528,0.53,0.7444444444444445,1.0,0.9827586206896552,0.9999999999999999
201801077,0.970873786407767,0.9473684210526315,0.7058823529411766,1.0,0.8666666666666667,0.896551724137931,0.9655172413793103,0.9999999999999999
201500612,0.970873786407767,0.9578947368421052,0.7058823529411766,1.0,0.9777777777777779,0.9827586206896552,0.896551724137931,0.9821428571428571
200900323,0.970873786407767,0.9578947368421052,0.5294117647058822,1.0,0.9888888888888889,1.0,1.0,0.9821428571428571
201000402,0.9611650485436893,0.9473684210526315,0.5588235294117645,1.0,0.9666666666666666,0.9827586206896552,0.9827586206896552,0.9821428571428571
201300539,0.9611650485436893,0.9578947368421052,0.5882352941176472,1.0,1.0,0.9827586206896552,1.0,0.9821428571428571
201200458,0.9611650485436893,0.9368421052631578,0.5294117647058822,1.0,1.0,0.9827586206896552,0.9655172413793103,0.9821428571428571
201300516,0.970873786407767,0.9578947368421052,0.6176470588235294,1.0,0.9888888888888889,1.0,1.0,0.9821428571428571
200900322,0.970873786407767,0.9473684210526315,0.7058823529411766,1.0,0.9444444444444444,1.0,1.0,0.9999999999999999
201400572,0.9611650485436893,0.9368421052631578,0.44117647058823506,1.0,0.9888888888888889,0.9827586206896552,0.9827586206896552,0.9821428571428571
202003941,0.9611650485436893,0.9368421052631578,0.47058823529411775,1.0,0.9888888888888889,0.9827586206896552,0.9827586206896552,0.9642857142857141
200700296,0.9320388349514563,0.9052631578947367,0.5,1.0,1.0,1.0,1.0,0.9999999999999999
201903452,0.970873786407767,0.9473684210526315,0.5588235294117645,1.0,1.0,1.0,1.0,0.9999999999999999
201600666,0.970873786407767,0.9789473684210527,0.5588235294117645,1.0,0.9555555555555555,1.0,1.0,0.8928571428571427
201801119,0.9611650485436893,0.9368421052631578,0.2647058823529411,1.0,0.8666666666666667,0.9655172413793103,0.9310344827586206,0.9821428571428571
201801078,0.9611650485436893,0.9368421052631578,0.44117647058823506,1.0,0.9888888888888889,1.0,1.0,0.9999999999999999
201300663,0.9611650485436893,0.9368421052631578,0.4117647058823528,1.0,1.0,0.9827586206896552,1.0,0.9999999999999999
201300781,0.9611650485436893,0.9368421052631578,0.5,1.0,0.9888888888888889,0.9827586206896552,0.9655172413793103,0.9999999999999999
201700954,0.9611650485436893,0.9263157894736841,0.5,1.0,1.0,0.9655172413793103,0.9655172413793103,0.9642857142857141
201400585,0.9611650485436893,0.9368421052631578,0.2647058823529411,1.0,1.0,1.0,1.0,0.9821428571428571
